id,created_date,modified_date,is_active,skillset_applicable,skillset_depts,created_by_id,modified_by_id,skillset_competency_id_id,skillset_role_id,skillset_skill_level_refitem_id
98,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,199,4,210
99,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,835,4,210
100,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,831,4,210
101,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,834,4,210
102,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,167,4,210
103,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,168,4,210
104,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,169,4,210
105,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,170,4,210
106,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,827,4,210
107,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1078,4,210
108,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,1079,4,210
109,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,859,4,210
110,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,826,4,210
111,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,833,4,210
112,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,"{2,5,6,7,8,9,10}",1,1,828,4,210
113,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,815,5,209
114,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,816,5,209
115,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,856,5,209
116,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,857,5,209
117,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,858,5,209
118,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1057,5,209
119,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1080,5,209
120,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1081,5,209
121,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1082,5,209
122,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1083,5,209
123,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1084,5,209
124,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,832,5,209
125,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,829,5,209
126,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,199,5,209
127,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,835,5,209
128,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,831,5,209
129,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,834,5,209
130,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,167,5,209
131,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,168,5,209
132,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,169,5,209
133,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,170,5,209
134,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,827,5,209
135,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1078,5,209
136,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1079,5,209
137,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,859,5,209
138,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,826,5,209
139,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,833,5,209
140,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,817,6,209
141,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1080,6,209
142,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,856,6,209
143,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,857,6,209
144,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,858,6,209
145,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1057,6,209
146,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1081,6,209
147,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1082,6,209
148,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1083,6,209
149,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1084,6,209
150,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1085,6,209
151,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,832,6,209
152,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,829,6,209
153,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,199,6,209
154,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,835,6,209
155,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,831,6,209
156,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,834,6,209
157,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,167,6,209
158,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,168,6,209
159,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,169,6,209
160,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,170,6,209
161,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,827,6,209
162,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1078,6,209
163,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1079,6,209
164,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,859,6,209
165,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,826,6,209
166,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,833,6,209
167,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,815,7,210
168,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,816,7,210
169,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,818,7,210
170,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,819,7,210
171,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,856,7,210
172,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,857,7,210
173,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,858,7,210
174,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1057,7,210
175,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1080,7,210
176,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1081,7,210
177,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1082,7,210
178,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1083,7,210
179,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1084,7,210
180,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,832,7,210
181,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,829,7,210
182,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,199,7,210
183,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,835,7,210
184,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,831,7,210
185,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,834,7,210
186,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,167,7,210
187,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,168,7,210
188,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,169,7,210
189,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,170,7,210
190,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,827,7,210
191,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1078,7,210
192,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1079,7,210
193,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,859,7,210
194,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,826,7,210
195,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,833,7,210
196,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,828,7,210
197,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,820,8,211
198,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,821,8,211
199,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,822,8,211
200,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,825,8,211
201,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1086,8,211
202,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1087,8,211
203,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1088,8,211
204,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,850,8,211
205,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,851,8,211
206,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,852,8,211
207,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,853,8,211
208,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,831,8,211
209,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,848,8,211
210,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,832,8,211
211,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,835,8,211
212,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,199,8,211
213,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,1089,8,211
214,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,843,8,211
215,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,844,8,211
216,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,849,8,211
217,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,845,8,211
218,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,846,8,211
219,2018-10-25 11:54:40.559189+05:30,2018-10-25 11:54:40.559248+05:30,t,t,{7},1,1,828,8,211
